floor_family_id,component,floor_category,floor_type,span_behavior,manufacturer,material_family,construction_method,support_condition,unit,material_concrete_id,material_screed_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,vibration_limit,fire_rating,acoustic_note,requires_rebar,requires_pt,requires_screed,requires_topping,requires_fireproofing,beam_requirements,can_span_to_columns,can_span_to_walls,source,notes
boise_bci_5000_four_star_L960_19p2oc_row3,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,four star L960,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 5000 1.7; spacing 19.2 in o.c.; performance tier four_star_L960. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_5000_four_star_L960_24oc_row3,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,four star L960,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 5000 1.7; spacing 24 in o.c.; performance tier four_star_L960. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_5000_four_star_L960_32oc_row3,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,four star L960,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 5000 1.7; spacing 32 in o.c.; performance tier four_star_L960. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_5000_code_min_L360_12oc_row3,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,code min L360,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 5000 1.7; spacing 12 in o.c.; performance tier code_min_L360. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_5000_code_min_L360_16oc_row3,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,code min L360,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 5000 1.7; spacing 16 in o.c.; performance tier code_min_L360. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_5000_code_min_L360_19p2oc_row3,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,code min L360,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 5000 1.7; spacing 19.2 in o.c.; performance tier code_min_L360. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_5000_code_min_L360_24oc_row3,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,code min L360,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 5000 1.7; spacing 24 in o.c.; performance tier code_min_L360. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_5000_code_min_L360_32oc_row3,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,code min L360,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 5000 1.7; spacing 32 in o.c.; performance tier code_min_L360. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_6000_three_star_L480_12oc_row4,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,three star L480,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 6000 1.8; spacing 12 in o.c.; performance tier three_star_L480. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_6000_three_star_L480_16oc_row4,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,three star L480,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 6000 1.8; spacing 16 in o.c.; performance tier three_star_L480. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_6000_three_star_L480_19p2oc_row4,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,three star L480,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 6000 1.8; spacing 19.2 in o.c.; performance tier three_star_L480. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_6000_three_star_L480_24oc_row4,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,three star L480,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 6000 1.8; spacing 24 in o.c.; performance tier three_star_L480. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_6000_three_star_L480_32oc_row4,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,three star L480,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 6000 1.8; spacing 32 in o.c.; performance tier three_star_L480. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_6000_four_star_L960_12oc_row4,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,four star L960,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 6000 1.8; spacing 12 in o.c.; performance tier four_star_L960. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_6000_four_star_L960_16oc_row4,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,four star L960,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 6000 1.8; spacing 16 in o.c.; performance tier four_star_L960. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
boise_bci_6000_four_star_L960_19p2oc_row4,floor,timber,i_joist_floor,one-way,Boise Cascade,timber,engineered_wood,simple_span,imperial,,,,,,boise_bci,four star L960,,,False,False,False,False,False,i_joists_at_spacing,False,True,"Boise Cascade BCI Joist and Versa-Lam LVL West Specifier Guide, residential floor span table p. 4",Imperial source table. BCI 6000 1.8; spacing 19.2 in o.c.; performance tier four_star_L960. Depth not reliably captured from PDF table extraction; verify against source if depth-specific use is required.
